0,1,2
6.52689E+17,DAME,O
6.52723E+17,Depression,O
6.52723E+17,hurts,O
6.52723E+17,.,O
6.52723E+17,.,O
6.52723E+17,.,O
6.52723E+17,and,O
6.52723E+17,Cymbalta,B-Drug
6.52723E+17,doesn,O
6.52723E+17,',O
6.52723E+17,t,O
6.52723E+17,help,O
6.5274E+17,They,O
6.5274E+17,put,O
6.5274E+17,me,O
6.5274E+17,on,O
6.5274E+17,xanex,O
6.5274E+17,for,O
6.5274E+17,my,O
6.5274E+17,#,B-Symptom
6.5274E+17,anxiety,I-Symptom
6.5274E+17,and,O
6.5274E+17,zyprexa,B-Drug
6.5274E+17,for,O
6.5274E+17,my,O
6.5274E+17,#,B-Disease
6.5274E+17,bipolardisorder,I-Disease
6.5274E+17,.,O
6.5274E+17,some,O
6.5274E+17,days,O
6.5274E+17,I,O
6.5274E+17,feel,O
6.5274E+17,like,O
6.5274E+17,a,O
6.5274E+17,zombie,B-Symptom
6.5274E+17,",",O
6.5274E+17,but,O
6.5274E+17,I,O
6.5274E+17,',O
6.5274E+17,m,O
6.5274E+17,optimistic,O
6.5274E+17,about,O
6.5274E+17,it,O
6.5274E+17,.,O
6.52742E+17,Right,O
6.52742E+17,now,O
6.52742E+17,I,O
6.52742E+17,',O
6.52742E+17,m,O
6.52742E+17,looking,O
6.52742E+17,at,O
6.52742E+17,my,O
6.52742E+17,seroquel,B-Drug
6.52742E+17,longingly,O
6.52742E+17,but,O
6.52742E+17,taking,O
6.52742E+17,a,O
6.52742E+17,trazadone,B-Drug
6.52742E+17,instead,O
6.52742E+17,.,O
6.52742E+17,#,B-Disease
6.52742E+17,bipolar,I-Disease
6.52742E+17,#,O
6.52742E+17,tryingtogetpreggers,O
6.52742E+17,#,O
6.52742E+17,sacrifices,O
6.52742E+17,#,O
6.52742E+17,ughthissucks,O
6.52861E+17,#,O
6.52861E+17,SubstituteColdForDepression,B-Disease
6.52861E+17,My,O
6.52861E+17,cold,O
6.52861E+17,was,O
6.52861E+17,so,O
6.52861E+17,bad,O
6.52861E+17,I,O
6.52861E+17,went,O
6.52861E+17,to,O
6.52861E+17,my,O
6.52861E+17,doctor,O
6.52861E+17,.,O
6.52861E+17,She,O
6.52861E+17,put,O
6.52861E+17,me,O
6.52861E+17,on,O
6.52861E+17,Prozac,O
6.52861E+17,.,O
6.52863E+17,My,O
6.52863E+17,meds,O
6.52863E+17,:,O
6.52863E+17,CYMBALTA,B-Drug
6.52863E+17,60mg,O
6.52863E+17,for,O
6.52863E+17,my,O
6.52863E+17,depression,O
6.52863E+17,taken,O
6.52863E+17,every,O
6.52863E+17,day,O
6.52863E+17,.,O
6.52863E+17,DIAZEPAM,O
6.52863E+17,aka,O
6.52863E+17,Valium,O
6.52863E+17,5mg,O
6.52863E+17,taken,O
6.52863E+17,when,O
6.52863E+17,I,O
6.52863E+17,have,O
6.52863E+17,an,O
6.52863E+17,anxiety,B-Symptom
6.52863E+17,attack,I-Symptom
6.52863E+17,which,O
6.52863E+17,normally,O
6.52863E+17,-,O
6.52863E+17,-,O
6.52863E+17,-,O
6.52863E+17,&,O
6.52863E+17,gt,O
6.52863E+17,;,O
6.52887E+17,Dr,O
6.52887E+17,gave,O
6.52887E+17,m,O
6.52887E+17,8,O
6.52887E+17,months,O
6.52887E+17,worth,O
6.52887E+17,of,O
6.52887E+17,citalopram,B-Drug
6.52887E+17,on,O
6.52887E+17,Thursday,O
6.52887E+17,.,O
6.52887E+17,Seems,O
6.52887E+17,a,O
6.52887E+17,bit,O
6.52887E+17,overboard,O
6.52887E+17,o,O
6.52887E+17,.,O
6.52887E+17,O,O
6.52887E+17,#,B-Disease
6.52887E+17,depression,I-Disease
6.52887E+17,#,B-Symptom
6.52887E+17,anxiety,I-Symptom
6.52932E+17,Got,O
6.52932E+17,an,O
6.52932E+17,M,O
6.52932E+17,&,O
6.52932E+17,amp,O
6.52932E+17,;,O
6.52932E+17,M,O
6.52932E+17,flurry,O
6.52932E+17,can,O
6.52932E+17,of,O
6.52932E+17,Diet,O
6.52932E+17,Coke,O
6.52932E+17,some,O
6.52932E+17,nice,O
6.52932E+17,ritalin,B-Drug
6.52932E+17,to,O
6.52932E+17,keep,O
6.52932E+17,me,O
6.52932E+17,awake,B-Symptom
6.52932E+17,.,O
6.52932E+17,Time,O
6.52932E+17,to,O
6.52932E+17,get,O
6.52932E+17,the,O
6.52932E+17,Uber,O
6.52932E+17,on,O
6.52932E+17,!,O
6.52932E+17,#,O
6.52932E+17,Uber,O
6.52932E+17,#,O
6.52932E+17,narcolepsy,O
6.5295E+17,3,O
6.5295E+17,:,O
6.5295E+17,50pm,O
6.5295E+17,#,O
6.5295E+17,MsDamn,O
6.5295E+17,#,O
6.5295E+17,ArianneLee,O
6.5295E+17,",",O
6.5295E+17,Lastly,O
6.5295E+17,sharing,O
6.5295E+17,with,O
6.5295E+17,you,O
6.5295E+17,I,O
6.5295E+17,had,O
6.5295E+17,my,O
6.5295E+17,High,B-Symptom
6.5295E+17,Blood,I-Symptom
6.5295E+17,Pressure,I-Symptom
6.5295E+17,medication,O
6.5295E+17,refilled,O
6.5295E+17,LISINOPRIL,B-Drug
6.5295E+17,;,O
6.5295E+17,I,O
6.5295E+17,',O
6.5295E+17,m,O
6.5295E+17,a,O
6.5295E+17,TRUTH,O
6.5295E+17,and,O
6.5295E+17,to,O
6.5295E+17,You,O
6.5295E+17,.,O
6.5295E+17,GOD,O
6.5295E+17,prozac,B-Drug
6.5295E+17,made,O
6.5295E+17,me,O
6.5295E+17,tired,B-Symptom
6.5295E+17,",",O
6.5295E+17,suicidal,O
6.5295E+17,and,O
6.5295E+17,numb,B-Symptom
6.5295E+17,.,O
6.5295E+17,but,O
6.5295E+17,at,O
6.5295E+17,least,O
6.5295E+17,it,O
6.5295E+17,stopped,O
6.5295E+17,me,O
6.5295E+17,from,O
6.5295E+17,turning,O
6.5295E+17,into,O
6.5295E+17,a,O
6.5295E+17,complete,O
6.5295E+17,wreck,O
6.5295E+17,like,O
6.5295E+17,now,O
6.52977E+17,first,O
6.52977E+17,line,O
6.52977E+17,treatments,O
6.52977E+17,for,O
6.52977E+17,schizophrenia,O
6.52977E+17,contain,O
6.52977E+17,olanzapine,B-Drug
6.52977E+17,which,O
6.52977E+17,has,O
6.52977E+17,tremendous,O
6.52977E+17,paradoxical,O
6.52977E+17,side,O
6.52977E+17,effects,O
6.52977E+17,including,O
6.52977E+17,higher,O
6.52977E+17,suicidal,B-Symptom
6.52977E+17,ideation,I-Symptom
6.53063E+17,Does,O
6.53063E+17,prednisone,B-Drug
6.53063E+17,make,O
6.53063E+17,you,O
6.53063E+17,manic,B-Symptom
6.53063E+17,?,O
6.53063E+17,Because,O
6.53063E+17,I,O
6.53063E+17,',O
6.53063E+17,ve,O
6.53063E+17,spent,O
6.53063E+17,4,O
6.53063E+17,hours,O
6.53063E+17,searching,O
6.53063E+17,the,O
6.53063E+17,web,O
6.53063E+17,for,O
6.53063E+17,the,O
6.53063E+17,perfect,O
6.53063E+17,maroon,O
6.53063E+17,/,O
6.53063E+17,burgundy,O
6.53063E+17,/,O
6.53063E+17,dark,O
6.53063E+17,wine,O
6.53063E+17,colored,O
6.53063E+17,leather,O
6.53063E+17,bag,O
6.53074E+17,Citalopram,B-Drug
6.53074E+17,withdrawal,B-Symptom
6.53074E+17,is,O
6.53074E+17,worse,O
6.53074E+17,than,O
6.53074E+17,normal,O
6.53074E+17,bad,O
6.53074E+17,puns,O
6.531E+17,Oh,O
6.531E+17,okay,O
6.531E+17,it,O
6.531E+17,isn,O
6.531E+17,',O
6.531E+17,t,O
6.531E+17,just,O
6.531E+17,the,O
6.531E+17,fluoxetine,B-Drug
6.531E+17,",",O
6.531E+17,I,O
6.531E+17,also,O
6.531E+17,have,O
6.531E+17,a,O
6.531E+17,sore,B-Symptom
6.531E+17,throat,I-Symptom
6.531E+17,and,O
6.531E+17,runny,B-Symptom
6.531E+17,nose,I-Symptom
6.531E+17,.,O
6.531E+17,What,O
6.531E+17,a,O
6.531E+17,relief,O
6.531E+17,.,O
6.531E+17,.,O
6.531E+17,.,O
6.531E+17,?,O
6.53212E+17,I,O
6.53212E+17,swear,O
6.53212E+17,geodon,B-Drug
6.53212E+17,just,O
6.53212E+17,makes,O
6.53212E+17,me,O
6.53212E+17,go,B-Symptom
6.53212E+17,to,I-Symptom
6.53212E+17,bed,I-Symptom
6.53212E+17,and,O
6.53212E+17,wake,O
6.53212E+17,up,O
6.53212E+17,at,O
6.53212E+17,reasonable,O
6.53212E+17,times,O
6.53285E+17,Holy,O
6.53285E+17,hell,O
6.53285E+17,",",O
6.53285E+17,Ritalin,B-Drug
6.53285E+17,makes,O
6.53285E+17,all,O
6.53285E+17,the,O
6.53285E+17,goddamned,O
6.53285E+17,difference,O
6.53285E+17,in,O
6.53285E+17,the,O
6.53285E+17,world,O
6.53285E+17,.,O
6.53285E+17,I,O
6.53285E+17,wish,O
6.53285E+17,I,O
6.53285E+17,',O
6.53285E+17,d,O
6.53285E+17,been,O
6.53285E+17,diagnosed,O
6.53285E+17,sooner,O
6.53285E+17,.,O
6.53285E+17,And,O
6.53285E+17,not,O
6.53285E+17,fought,O
6.53285E+17,meds,O
6.53285E+17,so,O
6.53285E+17,hard,O
6.53285E+17,.,O
6.53285E+17,#,B-Disease
6.53285E+17,ADHDlife,I-Disease
6.53296E+17,LRT,O
6.53296E+17,:,O
6.53296E+17,nice,O
6.53296E+17,to,O
6.53296E+17,see,O
6.53296E+17,my,O
6.53296E+17,experience,O
6.53296E+17,corroborated,O
6.53296E+17,:,O
6.53296E+17,),O
6.53296E+17,(,O
6.53296E+17,lamotrigine,B-Drug
6.53296E+17,helping,O
6.53296E+17,with,O
6.53296E+17,visual,O
6.53296E+17,snow,O
6.53296E+17,),O
6.53296E+17,.,O
6.53296E+17,hoping,O
6.53296E+17,we,O
6.53296E+17,can,O
6.53296E+17,stay,O
6.53296E+17,on,O
6.53296E+17,a,O
6.53296E+17,low,O
6.53296E+17,dose,O
6.53296E+17,at,O
6.53296E+17,least,O
6.53296E+17,.,O
6.53296E+17,not,O
6.53296E+17,sure,O
6.53296E+17,.,O
6.53356E+17,HenochSchonlein,O
6.53356E+17,purpura,O
6.53356E+17,probably,O
6.53356E+17,due,O
6.53356E+17,to,O
6.53356E+17,montelukast,B-Drug
6.53356E+17,presenting,O
6.53356E+17,as,O
6.53356E+17,subacute,O
6.53356E+17,intestinal,B-Symptom
6.53356E+17,obstruction,I-Symptom
6.53356E+17,.,O
6.53363E+17,#,B-Drug
6.53363E+17,tamoxifen,I-Drug
6.53363E+17,Makes,O
6.53363E+17,me,O
6.53363E+17,feel,O
6.53363E+17,like,O
6.53363E+17,I,O
6.53363E+17,',O
6.53363E+17,m,O
6.53363E+17,going,O
6.53363E+17,nuts,O
6.53363E+17,",",O
6.53363E+17,mood,B-Symptom
6.53363E+17,swings,I-Symptom
6.53363E+17,",",O
6.53363E+17,anger,B-Symptom
6.53363E+17,",",O
6.53363E+17,depression,B-Symptom
6.53363E+17,&,O
6.53363E+17,amp,O
6.53363E+17,;,O
6.53363E+17,another,O
6.53363E+17,6,O
6.53363E+17,years,O
6.53363E+17,to,O
6.53363E+17,go,O
6.53363E+17,.,O
6.53363E+17,Def,O
6.53363E+17,seeing,O
6.53363E+17,onc,O
6.53363E+17,to,O
6.53363E+17,discuss,O
6.53363E+17,@,O
6.53363E+17,BCCare,O
6.53363E+17,Omg,O
6.53363E+17,upped,O
6.53363E+17,topamax,B-Drug
6.53363E+17,dose,O
6.53363E+17,on,O
6.53363E+17,Thursday,O
6.53363E+17,(,O
6.53363E+17,for,O
6.53363E+17,chronic,O
6.53363E+17,migraine,O
6.53363E+17,),O
6.53363E+17,tonight,O
6.53363E+17,I,O
6.53363E+17,can,O
6.53363E+17,',O
6.53363E+17,t,O
6.53363E+17,stop,O
6.53363E+17,itching,B-Symptom
6.53363E+17,all,O
6.53363E+17,over,O
6.53363E+17,#,B-Drug
6.53363E+17,topamax,I-Drug
6.53363E+17,#,O
6.53363E+17,Migraine,O
6.53363E+17,#,O
6.53363E+17,sideeffects,O
6.53366E+17,Not,O
6.53366E+17,taking,O
6.53366E+17,away,O
6.53366E+17,from,O
6.53366E+17,#,B-Disease
6.53366E+17,breast,I-Disease
6.53366E+17,cancer,I-Disease
6.53366E+17,awareness,O
6.53366E+17,month,O
6.53366E+17,but,O
6.53366E+17,can,O
6.53366E+17,',O
6.53366E+17,t,O
6.53366E+17,we,O
6.53366E+17,all,O
6.53366E+17,just,O
6.53366E+17,be,O
6.53366E+17,aware,O
6.53366E+17,.,O
6.53366E+17,Like,O
6.53366E+17,",",O
6.53366E+17,all,O
6.53366E+17,the,O
6.53366E+17,time,O
6.53366E+17,?,O
6.53366E+17,#,B-Drug
6.53366E+17,tamoxifen,I-Drug
6.53366E+17,#,O
6.53366E+17,Survivor,O
6.5339E+17,@,O
6.5339E+17,8bithomo,O
6.5339E+17,Have,O
6.5339E+17,you,O
6.5339E+17,tried,O
6.5339E+17,Topamax,B-Drug
6.5339E+17,?,O
6.5339E+17,It,O
6.5339E+17,',O
6.5339E+17,s,O
6.5339E+17,very,O
6.5339E+17,good,O
6.5339E+17,for,O
6.5339E+17,migraine,O
6.5339E+17,prophylaxis,O
6.5339E+17,.,O
6.53391E+17,"""",O
6.53391E+17,Depression,O
6.53391E+17,hurts,O
6.53391E+17,.,O
6.53391E+17,Cymbalta,B-Drug
6.53391E+17,can,O
6.53391E+17,help,O
6.53391E+17,.,O
6.53391E+17,"""",O
6.53391E+17,Someone,O
6.53391E+17,get,O
6.53391E+17,me,O
6.53391E+17,Cymbalta,B-Drug
6.53391E+17,NOW,O
6.53492E+17,I,O
6.53492E+17,need,O
6.53492E+17,to,O
6.53492E+17,get,O
6.53492E+17,prescribed,O
6.53492E+17,to,O
6.53492E+17,trazodone,B-Drug
6.53492E+17,again,O
6.53492E+17,so,O
6.53492E+17,I,O
6.53492E+17,can,O
6.53492E+17,sleep,B-Symptom
6.53509E+17,Maybe,O
6.53509E+17,a,O
6.53509E+17,little,O
6.53509E+17,personal,O
6.53509E+17,for,O
6.53509E+17,Twitter,O
6.53509E+17,",",O
6.53509E+17,but,O
6.53509E+17,has,O
6.53509E+17,anyone,O
6.53509E+17,ever,O
6.53509E+17,came,O
6.53509E+17,off,O
6.53509E+17,Citalopram,B-Drug
6.53509E+17,/,O
6.53509E+17,Celexa,B-Drug
6.53509E+17,?,O
6.53509E+17,This,O
6.53509E+17,is,O
6.53509E+17,day,O
6.53509E+17,10,O
6.53509E+17,and,O
6.53509E+17,I,O
6.53509E+17,feel,O
6.53509E+17,very,O
6.53509E+17,fuzzy,B-Symptom
6.53509E+17,headed,I-Symptom
6.53509E+17,and,O
6.53509E+17,poop,O
6.53509E+17,.,O
6.53517E+17,Not,O
6.53517E+17,a,O
6.53517E+17,fan,O
6.53517E+17,of,O
6.53517E+17,long,O
6.53517E+17,term,O
6.53517E+17,use,O
6.53517E+17,of,O
6.53517E+17,#,O
6.53517E+17,methadone,O
6.53517E+17,or,O
6.53517E+17,#,B-Drug
6.53517E+17,suboxone,I-Drug
6.53517E+17,for,O
6.53517E+17,treatment,O
6.53517E+17,of,O
6.53517E+17,opiate,O
6.53517E+17,addiction,O
6.53517E+17,.,O
6.53517E+17,If,O
6.53517E+17,it,O
6.53517E+17,works,O
6.53517E+17,for,O
6.53517E+17,you,O
6.53517E+17,that,O
6.53517E+17,',O
6.53517E+17,s,O
6.53517E+17,great,O
6.53517E+17,.,O
6.53567E+17,$,O
6.53567E+17,CLSN,O
6.53567E+17,+,O
6.53567E+17,15,O
6.53567E+17,%,O
6.53567E+17,$,O
6.53567E+17,2,O
6.53567E+17,.,O
6.53567E+17,12,O
6.53567E+17,impressive,O
6.53567E+17,pre,O
6.53567E+17,-,O
6.53567E+17,clinical,O
6.53567E+17,data,O
6.53567E+17,for,O
6.53567E+17,its,O
6.53567E+17,GEN,O
6.53567E+17,-,O
6.53567E+17,1,O
6.53567E+17,IL,O
6.53567E+17,-,O
6.53567E+17,12,O
6.53567E+17,immunotherapy,O
6.53567E+17,in,O
6.53567E+17,combination,O
6.53567E+17,with,O
6.53567E+17,Avastin,B-Drug
6.53567E+17,®,O
6.53567E+17,and,O
6.53567E+17,Doxil,O
6.53567E+17,®,O
6.53567E+17,for,O
6.53567E+17,ovarian,B-Disease
6.53567E+17,cancer,I-Disease
6.53567E+17,.,O
6.53599E+17,Feeling,O
6.53599E+17,awful,O
6.53599E+17,today,O
6.53599E+17,.,O
6.53599E+17,Nerve,B-Symptom
6.53599E+17,pain,I-Symptom
6.53599E+17,everywhere,O
6.53599E+17,.,O
6.53599E+17,Exactly,O
6.53599E+17,like,O
6.53599E+17,if,O
6.53599E+17,I,O
6.53599E+17,hadn,O
6.53599E+17,',O
6.53599E+17,t,O
6.53599E+17,taken,O
6.53599E+17,my,O
6.53599E+17,duloxetine,B-Drug
6.53599E+17,this,O
6.53599E+17,morning,O
6.53599E+17,.,O
6.53599E+17,But,O
6.53599E+17,I,O
6.53599E+17,did,O
6.53599E+17,.,O
6.53599E+17,&,O
6.53599E+17,gt,O
6.53599E+17,;,O
6.53599E+17,.,O
6.53599E+17,&,O
6.53599E+17,gt,O
6.53599E+17,;,O
6.53628E+17,Day,O
6.53628E+17,4,O
6.53628E+17,:,O
6.53628E+17,Percy,O
6.53628E+17,is,O
6.53628E+17,getting,O
6.53628E+17,lonely,O
6.53628E+17,as,O
6.53628E+17,he,O
6.53628E+17,has,O
6.53628E+17,no,O
6.53628E+17,one,O
6.53628E+17,to,O
6.53628E+17,pinch,O
6.53628E+17,him,O
6.53628E+17,anymore,O
6.53628E+17,.,O
6.53628E+17,Depression,O
6.53628E+17,may,O
6.53628E+17,be,O
6.53628E+17,setting,O
6.53628E+17,in,O
6.53628E+17,.,O
6.53628E+17,Trying,O
6.53628E+17,to,O
6.53628E+17,get,O
6.53628E+17,Cymbalta,B-Drug
6.53628E+17,if,O
6.53628E+17,ya,O
6.53628E+17,know,O
6.53628E+17,a,O
6.53628E+17,guy,O
6.53647E+17,Just,O
6.53647E+17,got,O
6.53647E+17,back,O
6.53647E+17,from,O
6.53647E+17,seeing,O
6.53647E+17,my,O
6.53647E+17,shrink,O
6.53647E+17,.,O
6.53647E+17,He,O
6.53647E+17,doubled,O
6.53647E+17,my,O
6.53647E+17,Lamictal,B-Drug
6.53647E+17,to,O
6.53647E+17,200mg,O
6.53647E+17,a,O
6.53647E+17,day,O
6.53647E+17,and,O
6.53647E+17,tripled,O
6.53647E+17,my,O
6.53647E+17,trazadone,B-Drug
6.53647E+17,to,O
6.53647E+17,150mg,O
6.53647E+17,at,O
6.53647E+17,bedtime,O
6.53647E+17,.,O
6.53647E+17,(,O
6.53647E+17,As,O
6.53647E+17,needed,O
6.53647E+17,),O
6.53647E+17,#,B-Disease
6.53647E+17,BiPolar,I-Disease
6.53658E+17,.,O
6.53658E+17,.,O
6.53658E+17,.,O
6.53658E+17,And,O
6.53658E+17,back,O
6.53658E+17,on,O
6.53658E+17,Provigil,B-Drug
6.53658E+17,I,O
6.53658E+17,go,O
6.53658E+17,.,O
6.53658E+17,:,O
6.53658E+17,(,O
6.53658E+17,#,B-Disease
6.53658E+17,ADHD,I-Disease
6.53658E+17,#,O
6.53658E+17,SickOfIt,O
6.53658E+17,#,O
6.53658E+17,PANDAS,O
6.53708E+17,.,O
6.53708E+17,@,O
6.53708E+17,NoraReed,O
6.53708E+17,woot,O
6.53708E+17,!,O
6.53708E+17,Yeah,O
6.53708E+17,",",O
6.53708E+17,Effexor,B-Drug
6.53708E+17,was,O
6.53708E+17,a,O
6.53708E+17,wonder,O
6.53708E+17,drug,O
6.53708E+17,in,O
6.53708E+17,college,O
6.53708E+17,",",O
6.53708E+17,it,O
6.53708E+17,turned,O
6.53708E+17,me,O
6.53708E+17,from,O
6.53708E+17,a,O
6.53708E+17,really,O
6.53708E+17,really,O
6.53708E+17,anxious,B-Symptom
6.53708E+17,kid,O
6.53708E+17,into,O
6.53708E+17,a,O
6.53708E+17,really,O
6.53708E+17,anxious,B-Symptom
6.53708E+17,kid,O
6.53713E+17,Shrink,O
6.53713E+17,doubled,O
6.53713E+17,my,O
6.53713E+17,Lamictal,B-Drug
6.53713E+17,dose,O
6.53713E+17,to,O
6.53713E+17,200mg,O
6.53713E+17,daily,O
6.53713E+17,.,O
6.53713E+17,My,O
6.53713E+17,Trazadone,B-Drug
6.53713E+17,from,O
6.53713E+17,50mg,O
6.53713E+17,to,O
6.53713E+17,150mg,O
6.53713E+17,at,O
6.53713E+17,bedtime,O
6.53713E+17,.,O
6.53713E+17,This,O
6.53713E+17,could,O
6.53713E+17,be,O
6.53713E+17,interesting,O
6.53713E+17,.,O
6.53713E+17,#,O
6.53713E+17,BiPolarFun,O
6.53755E+17,Zoloft,B-Drug
6.53755E+17,seriously,O
6.53755E+17,makes,O
6.53755E+17,you,O
6.53755E+17,sweat,B-Symptom
6.53755E+17,like,O
6.53755E+17,no,O
6.53755E+17,other,O
6.53755E+17,it,O
6.53755E+17,',O
6.53755E+17,s,O
6.53755E+17,embarrassing,O
6.53807E+17,My,O
6.53807E+17,dad,O
6.53807E+17,',O
6.53807E+17,s,O
6.53807E+17,dry,B-Symptom
6.53807E+17,cough,I-Symptom
6.53807E+17,tonight,O
6.53807E+17,every,O
6.53807E+17,3min,O
6.53807E+17,.,O
6.53807E+17,.,O
6.53807E+17,.,O
6.53807E+17,Like,O
6.53807E+17,no,O
6.53807E+17,I,O
6.53807E+17,don,O
6.53807E+17,',O
6.53807E+17,t,O
6.53807E+17,even,O
6.53807E+17,wanna,O
6.53807E+17,be,O
6.53807E+17,in,O
6.53807E+17,this,O
6.53807E+17,room,O
6.53807E+17,.,O
6.53807E+17,#,B-Drug
6.53807E+17,lisinopril,I-Drug
6.5384E+17,It,O
6.5384E+17,',O
6.5384E+17,s,O
6.5384E+17,kind,O
6.5384E+17,of,O
6.5384E+17,impressive,O
6.5384E+17,to,O
6.5384E+17,be,O
6.5384E+17,working,O
6.5384E+17,towards,O
6.5384E+17,a,O
6.5384E+17,psych,O
6.5384E+17,degree,O
6.5384E+17,and,O
6.5384E+17,missing,O
6.5384E+17,that,O
6.5384E+17,your,O
6.5384E+17,own,O
6.5384E+17,mother,O
6.5384E+17,was,O
6.5384E+17,depressed,B-Disease
6.5384E+17,and,O
6.5384E+17,suicidal,B-Symptom
6.5384E+17,cause,O
6.5384E+17,of,O
6.5384E+17,trazodone,B-Drug
6.5384E+17,.,O
6.53873E+17,Researchers,O
6.53873E+17,finds,O
6.53873E+17,#,B-Disease
6.53873E+17,BreastCancer,I-Disease
6.53873E+17,drug,O
6.53873E+17,tamoxifen,B-Drug
6.53873E+17,gives,O
6.53873E+17,WBCs,O
6.53873E+17,a,O
6.53873E+17,boost,O
6.53873E+17,",",O
6.53873E+17,to,O
6.53873E+17,respond,O
6.53873E+17,better,O
6.53873E+17,",",O
6.53873E+17,ensnare,O
6.53873E+17,and,O
6.53873E+17,kill,O
6.53873E+17,bacteria,O
6.53873E+17,in,O
6.53873E+17,a,O
6.53873E+17,laboratory,O
6.53873E+17,experiment,O
6.53873E+17,.,O
6.53881E+17,Effect,O
6.53881E+17,of,O
6.53881E+17,serial,O
6.53881E+17,intrasilicone,O
6.53881E+17,oil,O
6.53881E+17,bevacizumab,B-Drug
6.53881E+17,injections,O
6.53881E+17,in,O
6.53881E+17,eyes,O
6.53881E+17,with,O
6.53881E+17,recurrent,O
6.53881E+17,proliferative,O
6.53881E+17,vitreoretinopathy,O
6.53881E+17,retinal,O
6.53881E+17,detachment,O
6.53881E+17,…,O
6.5391E+17,Anxiety,B-Symptom
6.5391E+17,b4,O
6.5391E+17,final,O
6.5391E+17,cancer,O
6.5391E+17,treatment,O
6.5391E+17,",",O
6.5391E+17,Tamoxifen,B-Drug
6.5391E+17,",",O
6.5391E+17,was,O
6.5391E+17,high,O
6.5391E+17,!,O
6.5391E+17,Dont,O
6.5391E+17,take,O
6.5391E+17,any,O
6.5391E+17,meds,O
6.5391E+17,",",O
6.5391E+17,so,O
6.5391E+17,pills,O
6.5391E+17,scare,O
6.5391E+17,me,O
6.5391E+17,.,O
6.5391E+17,Its,O
6.5391E+17,5yr,O
6.5391E+17,standard,O
6.5391E+17,20mg,O
6.5391E+17,o,O
6.5391E+17,/,O
6.5391E+17,d,O
6.5391E+17,for,O
6.5391E+17,most,O
6.5391E+17,breast,B-Disease
6.5391E+17,cancer,I-Disease
6.53923E+17,The,O
6.53923E+17,amount,O
6.53923E+17,of,O
6.53923E+17,pain,B-Symptom
6.53923E+17,from,O
6.53923E+17,that,O
6.53923E+17,cortisone,B-Drug
6.53923E+17,shot,O
6.53923E+17,was,O
6.53923E+17,BRUTAL,O
6.53923E+17,!,O
6.53923E+17,Can,O
6.53923E+17,',O
6.53923E+17,t,O
6.53923E+17,even,O
6.53923E+17,describe,O
6.53923E+17,it,O
6.53923E+17,.,O
6.53962E+17,Breast,O
6.53962E+17,cancer,O
6.53962E+17,drug,O
6.53962E+17,beats,O
6.53962E+17,superbug,O
6.53962E+17,-,O
6.53962E+17,Researchers,O
6.53962E+17,have,O
6.53962E+17,found,O
6.53962E+17,that,O
6.53962E+17,the,O
6.53962E+17,breast,B-Disease
6.53962E+17,cancer,I-Disease
6.53962E+17,drug,O
6.53962E+17,tamoxifen,B-Drug
6.53962E+17,gives,O
6.53962E+17,white,O
6.53962E+17,blood,O
6.53962E+17,cells,O
6.53962E+17,a,O
6.53962E+17,boost,O
6.53962E+17,",",O
6.53962E+17,better,O
6.53962E+17,en,O
6.53962E+17,…,O
6.53996E+17,So,O
6.53996E+17,even,O
6.53996E+17,if,O
6.53996E+17,normally,O
6.53996E+17,the,O
6.53996E+17,reaction,O
6.53996E+17,to,O
6.53996E+17,zonisamide,O
6.53996E+17,isn,O
6.53996E+17,',O
6.53996E+17,t,O
6.53996E+17,as,O
6.53996E+17,crazy,O
6.53996E+17,as,O
6.53996E+17,w,O
6.53996E+17,/,O
6.53996E+17,Tegretol,B-Drug
6.53996E+17,",",O
6.53996E+17,the,O
6.53996E+17,fact,O
6.53996E+17,that,O
6.53996E+17,I,O
6.53996E+17,am,O
6.53996E+17,prone,O
6.53996E+17,to,O
6.53996E+17,it,O
6.53996E+17,means,O
6.53996E+17,I,O
6.53996E+17,can,O
6.53996E+17,have,O
6.53996E+17,a,O
6.53996E+17,severe,O
6.53996E+17,rash,B-Symptom
6.53996E+17,.,O
6.54024E+17,My,O
6.54024E+17,medmix,O
6.54024E+17,for,O
6.54024E+17,#,B-Disease
6.54024E+17,bipolar,I-Disease
6.54024E+17,&,O
6.54024E+17,amp,O
6.54024E+17,;,O
6.54024E+17,#,O
6.54024E+17,bpd,O
6.54024E+17,now,O
6.54024E+17,that,O
6.54024E+17,the,O
6.54024E+17,seasons,O
6.54024E+17,are,O
6.54024E+17,changing,O
6.54024E+17,:,O
6.54024E+17,geodon,B-Drug
6.54024E+17,",",O
6.54024E+17,lamictal,B-Drug
6.54024E+17,",",O
6.54024E+17,Zoloft,B-Drug
6.54024E+17,&,O
6.54024E+17,amp,O
6.54024E+17,;,O
6.54024E+17,extra,O
6.54024E+17,clonazepam,O
6.54024E+17,",",O
6.54024E+17,add,O
6.54024E+17,Wellbutrin,O
6.54024E+17,",",O
6.54024E+17,so,O
6.54024E+17,far,O
6.54024E+17,so,O
6.54024E+17,good,O
6.54048E+17,My,O
6.54048E+17,respiratory,O
6.54048E+17,system,O
6.54048E+17,is,O
6.54048E+17,just,O
6.54048E+17,a,O
6.54048E+17,mess,O
6.54048E+17,.,O
6.54048E+17,I,O
6.54048E+17,think,O
